t,cell_location,a,x,s
168,"(8, 11)",1,0,0
168,"(8, 12)",0,0,0
168,"(8, 13)",1,1,0
168,"(8, 14)",0,0,0
168,"(8, 15)",1,1,0
168,"(8, 16)",0,0,0
168,"(8, 17)",0,0,0
168,"(8, 18)",1,1,0
168,"(8, 19)",0,0,0
168,"(9, 0)",0,0,0
168,"(9, 1)",0,0,0
168,"(9, 2)",1,1,0
168,"(9, 3)",0,0,0
168,"(9, 4)",0,0,0
168,"(9, 5)",1,0,0
168,"(9, 6)",0,0,0
168,"(9, 7)",1,0,0
168,"(9, 8)",1,1,0
168,"(9, 9)",1,1,0
168,"(9, 10)",0,0,0
168,"(9, 11)",0,0,0
168,"(9, 12)",1,1,0
168,"(9, 13)",0,0,0
168,"(9, 14)",0,0,0
168,"(9, 15)",0,0,0
168,"(9, 16)",1,0,0
168,"(9, 17)",1,0,0
168,"(9, 18)",1,1,0
168,"(9, 19)",1,1,0
168,"(10, 0)",0,0,0
168,"(10, 1)",0,0,0
168,"(10, 2)",0,0,0
168,"(10, 3)",0,0,0
168,"(10, 4)",1,1,0
168,"(10, 5)",1,1,0
168,"(10, 6)",0,0,0
168,"(10, 7)",1,0,0
168,"(10, 8)",0,0,0
168,"(10, 9)",1,1,0
168,"(10, 10)",0,0,0
168,"(10, 11)",1,1,0
168,"(10, 12)",1,1,0
168,"(10, 13)",0,0,0
168,"(10, 14)",1,0,0
168,"(10, 15)",1,0,0
168,"(10, 16)",1,0,1
168,"(10, 17)",1,1,0
168,"(10, 18)",0,0,0
168,"(10, 19)",0,0,0
168,"(11, 0)",1,0,0
168,"(11, 1)",1,0,0
168,"(11, 2)",1,1,0
168,"(11, 3)",1,1,0
168,"(11, 4)",0,0,0
168,"(11, 5)",1,0,0
168,"(11, 6)",0,0,0
168,"(11, 7)",0,0,0
168,"(11, 8)",0,0,0
168,"(11, 9)",1,1,0
168,"(11, 10)",1,1,0
168,"(11, 11)",0,0,0
168,"(11, 12)",1,1,0
168,"(11, 13)",0,0,0
168,"(11, 14)",0,0,0
168,"(11, 15)",1,0,0
168,"(11, 16)",1,0,0
168,"(11, 17)",0,0,0
168,"(11, 18)",0,0,0
168,"(11, 19)",1,1,0
168,"(12, 0)",0,0,0
168,"(12, 1)",1,0,0
168,"(12, 2)",1,1,0
168,"(12, 3)",1,1,0
168,"(12, 4)",0,0,0
168,"(12, 5)",0,0,0
168,"(12, 6)",1,1,0
168,"(12, 7)",1,1,0
168,"(12, 8)",1,1,0
168,"(12, 9)",1,1,0
168,"(12, 10)",1,1,0
168,"(12, 11)",1,0,0
168,"(12, 12)",1,0,0
168,"(12, 13)",1,0,0
168,"(12, 14)",1,0,0
168,"(12, 15)",1,1,0
168,"(12, 16)",0,0,0
168,"(12, 17)",0,0,0
168,"(12, 18)",1,1,0
168,"(12, 19)",1,1,0
168,"(13, 0)",0,0,0
168,"(13, 1)",0,0,0
168,"(13, 2)",1,0,0
168,"(13, 3)",1,1,0
168,"(13, 4)",0,0,0
168,"(13, 5)",1,0,0
168,"(13, 6)",0,0,0
168,"(13, 7)",0,0,0
168,"(13, 8)",0,0,0
168,"(13, 9)",1,0,0
168,"(13, 10)",0,0,0
168,"(13, 11)",0,0,0
168,"(13, 12)",0,0,0
168,"(13, 13)",1,0,0
168,"(13, 14)",1,1,0
168,"(13, 15)",1,1,0
168,"(13, 16)",1,0,0
168,"(13, 17)",1,1,0
168,"(13, 18)",1,0,0
168,"(13, 19)",1,0,0
168,"(14, 0)",1,0,0
168,"(14, 1)",0,0,0
168,"(14, 2)",0,0,0
168,"(14, 3)",1,0,0
168,"(14, 4)",0,0,0
168,"(14, 5)",1,0,0
168,"(14, 6)",0,0,0
168,"(14, 7)",0,0,0
168,"(14, 8)",1,0,0
168,"(14, 9)",1,0,0
168,"(14, 10)",1,1,0
168,"(14, 11)",0,0,0
168,"(14, 12)",1,0,0
168,"(14, 13)",0,0,0
168,"(14, 14)",1,1,0
168,"(14, 15)",0,0,0
168,"(14, 16)",1,1,0
168,"(14, 17)",0,0,0
168,"(14, 18)",1,0,0
168,"(14, 19)",0,0,0
168,"(15, 0)",1,0,0
168,"(15, 1)",1,1,0
168,"(15, 2)",0,0,0
168,"(15, 3)",0,0,0
168,"(15, 4)",1,0,0
168,"(15, 5)",1,1,1
168,"(15, 6)",1,1,0
168,"(15, 7)",0,0,0
168,"(15, 8)",0,0,0
168,"(15, 9)",0,0,0
168,"(15, 10)",0,0,0
168,"(15, 11)",0,0,0
168,"(15, 12)",1,0,0
168,"(15, 13)",0,0,0
168,"(15, 14)",0,0,0
168,"(15, 15)",1,0,0
168,"(15, 16)",1,1,0
168,"(15, 17)",1,0,0
168,"(15, 18)",1,0,0
168,"(15, 19)",1,1,0
168,"(16, 0)",0,0,0
168,"(16, 1)",1,1,0
168,"(16, 2)",1,0,0
168,"(16, 3)",1,0,0
168,"(16, 4)",0,0,0
168,"(16, 5)",0,0,0
168,"(16, 6)",1,1,0
168,"(16, 7)",1,1,0
168,"(16, 8)",0,0,0
168,"(16, 9)",1,0,0
168,"(16, 10)",0,0,0
168,"(16, 11)",0,0,0
168,"(16, 12)",0,0,0
168,"(16, 13)",0,0,0
168,"(16, 14)",0,0,0
168,"(16, 15)",0,0,0
168,"(16, 16)",1,0,0
168,"(16, 17)",1,0,0
168,"(16, 18)",1,1,0
168,"(16, 19)",0,0,0
168,"(17, 0)",0,0,0
168,"(17, 1)",1,1,0
168,"(17, 2)",1,1,0
168,"(17, 3)",1,0,0
168,"(17, 4)",1,1,0
168,"(17, 5)",1,0,0
168,"(17, 6)",0,0,0
168,"(17, 7)",1,0,0
168,"(17, 8)",0,0,0
168,"(17, 9)",1,0,0
168,"(17, 10)",0,0,0
168,"(17, 11)",1,0,0
168,"(17, 12)",0,0,0
168,"(17, 13)",0,0,0
168,"(17, 14)",1,0,0
168,"(17, 15)",1,0,0
168,"(17, 16)",0,0,0
168,"(17, 17)",1,1,0
168,"(17, 18)",1,0,0
168,"(17, 19)",0,0,0
168,"(18, 0)",1,0,0
168,"(18, 1)",1,0,0
168,"(18, 2)",1,0,0
168,"(18, 3)",0,0,0
168,"(18, 4)",1,0,0
168,"(18, 5)",1,1,0
168,"(18, 6)",0,0,0
168,"(18, 7)",1,0,0
168,"(18, 8)",0,0,0
168,"(18, 9)",0,0,0
168,"(18, 10)",1,1,0
168,"(18, 11)",1,0,0
168,"(18, 12)",1,0,0
168,"(18, 13)",0,0,0
168,"(18, 14)",0,0,0
168,"(18, 15)",0,0,0
168,"(18, 16)",0,0,0
168,"(18, 17)",1,1,0
168,"(18, 18)",0,0,0
168,"(18, 19)",0,0,0
168,"(19, 0)",0,0,0
168,"(19, 1)",1,1,0
168,"(19, 2)",1,1,0
168,"(19, 3)",1,0,0
168,"(19, 4)",0,0,0
168,"(19, 5)",1,1,0
168,"(19, 6)",0,0,0
168,"(19, 7)",0,0,0
168,"(19, 8)",0,0,0
168,"(19, 9)",0,0,0
168,"(19, 10)",0,0,0
168,"(19, 11)",1,0,0
168,"(19, 12)",0,0,0
168,"(19, 13)",1,1,0
168,"(19, 14)",1,1,0
168,"(19, 15)",0,0,0
168,"(19, 16)",1,0,0
168,"(19, 17)",1,0,0
168,"(19, 18)",1,0,0
168,"(19, 19)",1,0,0
169,"(0, 0)",0,0,0
169,"(0, 1)",0,0,0
169,"(0, 2)",0,0,0
169,"(0, 3)",0,0,0
169,"(0, 4)",1,0,0
169,"(0, 5)",1,0,0
169,"(0, 6)",0,0,0
169,"(0, 7)",0,0,0
169,"(0, 8)",0,0,0
169,"(0, 9)",1,0,0
169,"(0, 10)",0,0,0
169,"(0, 11)",1,1,0
169,"(0, 12)",0,0,0
169,"(0, 13)",1,0,0
169,"(0, 14)",0,0,0
169,"(0, 15)",0,0,0
169,"(0, 16)",0,0,0
169,"(0, 17)",1,0,0
169,"(0, 18)",0,0,0
169,"(0, 19)",0,0,0
169,"(1, 0)",0,0,0
169,"(1, 1)",0,0,0
169,"(1, 2)",0,0,0
169,"(1, 3)",1,0,0
169,"(1, 4)",1,0,0
169,"(1, 5)",0,0,0
169,"(1, 6)",0,0,0
169,"(1, 7)",1,1,0
169,"(1, 8)",1,1,0
169,"(1, 9)",1,0,0
169,"(1, 10)",0,0,0
169,"(1, 11)",0,0,0
169,"(1, 12)",1,0,0
169,"(1, 13)",1,0,0
169,"(1, 14)",1,0,0
169,"(1, 15)",0,0,0
169,"(1, 16)",0,0,0
169,"(1, 17)",0,0,0
169,"(1, 18)",1,0,0
169,"(1, 19)",0,0,0
169,"(2, 0)",1,0,0
169,"(2, 1)",0,0,0
169,"(2, 2)",1,0,1
169,"(2, 3)",0,0,0
169,"(2, 4)",1,0,0
169,"(2, 5)",0,0,0
169,"(2, 6)",1,0,0
169,"(2, 7)",0,0,0
169,"(2, 8)",0,0,0
169,"(2, 9)",1,1,0
169,"(2, 10)",1,1,0
169,"(2, 11)",0,0,0
169,"(2, 12)",0,0,0
169,"(2, 13)",0,0,0
169,"(2, 14)",0,0,0
169,"(2, 15)",1,0,0
169,"(2, 16)",0,0,0
169,"(2, 17)",0,0,0
169,"(2, 18)",1,0,0
169,"(2, 19)",0,0,0
169,"(3, 0)",1,1,0
169,"(3, 1)",1,1,0
169,"(3, 2)",1,1,0
169,"(3, 3)",1,0,0
169,"(3, 4)",0,0,0
169,"(3, 5)",0,0,0
169,"(3, 6)",1,1,0
169,"(3, 7)",0,0,0
169,"(3, 8)",0,0,0
169,"(3, 9)",0,0,0
169,"(3, 10)",1,1,0
169,"(3, 11)",1,0,0
169,"(3, 12)",0,0,0
169,"(3, 13)",1,0,0
169,"(3, 14)",1,1,0
169,"(3, 15)",0,0,0
169,"(3, 16)",1,0,0
169,"(3, 17)",0,0,0
169,"(3, 18)",1,0,0
169,"(3, 19)",0,0,0
169,"(4, 0)",1,0,0
169,"(4, 1)",1,0,0
169,"(4, 2)",1,1,0
169,"(4, 3)",1,0,0
169,"(4, 4)",1,1,0
169,"(4, 5)",0,0,0
169,"(4, 6)",0,0,0
169,"(4, 7)",0,0,0
169,"(4, 8)",1,1,0
169,"(4, 9)",1,1,0
169,"(4, 10)",1,1,0
169,"(4, 11)",1,0,0
169,"(4, 12)",0,0,0
169,"(4, 13)",0,0,0
169,"(4, 14)",0,0,0
169,"(4, 15)",0,0,0
169,"(4, 16)",0,0,0
169,"(4, 17)",0,0,0
169,"(4, 18)",1,1,0
169,"(4, 19)",1,0,0
169,"(5, 0)",0,0,0
169,"(5, 1)",0,0,0
169,"(5, 2)",0,0,0
169,"(5, 3)",0,0,0
169,"(5, 4)",0,0,0
169,"(5, 5)",1,0,0
169,"(5, 6)",0,0,0
169,"(5, 7)",0,0,0
169,"(5, 8)",0,0,0
169,"(5, 9)",1,0,0
169,"(5, 10)",0,0,0
169,"(5, 11)",0,0,0
169,"(5, 12)",0,0,0
169,"(5, 13)",0,0,0
169,"(5, 14)",1,1,0
169,"(5, 15)",1,0,0
169,"(5, 16)",1,0,0
169,"(5, 17)",1,0,0
169,"(5, 18)",0,0,0
169,"(5, 19)",1,0,0
169,"(6, 0)",1,0,0
169,"(6, 1)",0,0,0
169,"(6, 2)",0,0,0
169,"(6, 3)",1,1,0
169,"(6, 4)",1,1,0
169,"(6, 5)",1,1,0
169,"(6, 6)",0,0,0
169,"(6, 7)",1,1,0
169,"(6, 8)",1,1,0
169,"(6, 9)",1,0,0
169,"(6, 10)",1,0,0
169,"(6, 11)",0,0,0
169,"(6, 12)",1,0,0
169,"(6, 13)",0,0,0
169,"(6, 14)",1,1,0
169,"(6, 15)",0,0,0
169,"(6, 16)",0,0,0
169,"(6, 17)",1,1,0
169,"(6, 18)",0,0,0
169,"(6, 19)",0,0,0
169,"(7, 0)",1,1,0
169,"(7, 1)",1,1,0
169,"(7, 2)",1,1,0
169,"(7, 3)",1,1,0
169,"(7, 4)",0,0,0
169,"(7, 5)",0,0,0
169,"(7, 6)",1,1,0
169,"(7, 7)",1,1,0
169,"(7, 8)",1,1,0
169,"(7, 9)",1,0,0
169,"(7, 10)",1,1,0
169,"(7, 11)",0,0,0
169,"(7, 12)",0,0,0
169,"(7, 13)",1,0,0
169,"(7, 14)",0,0,0
169,"(7, 15)",0,0,0
169,"(7, 16)",1,1,0
169,"(7, 17)",0,0,0
169,"(7, 18)",0,0,0
169,"(7, 19)",1,0,0
169,"(8, 0)",0,0,0
169,"(8, 1)",1,0,0
169,"(8, 2)",1,1,0
169,"(8, 3)",1,1,0
169,"(8, 4)",1,0,0
169,"(8, 5)",1,1,0
169,"(8, 6)",0,0,0
169,"(8, 7)",0,0,0
169,"(8, 8)",0,0,0
169,"(8, 9)",1,1,0
169,"(8, 10)",1,1,0
169,"(8, 11)",0,0,0
169,"(8, 12)",1,1,0
169,"(8, 13)",0,0,0
169,"(8, 14)",1,1,0
169,"(8, 15)",1,0,0
169,"(8, 16)",0,0,0
169,"(8, 17)",0,0,0
169,"(8, 18)",0,0,0
169,"(8, 19)",0,0,0
169,"(9, 0)",0,0,0
169,"(9, 1)",0,0,0
169,"(9, 2)",0,0,0
169,"(9, 3)",0,0,0
169,"(9, 4)",0,0,0
169,"(9, 5)",1,0,0
169,"(9, 6)",0,0,0
169,"(9, 7)",0,0,0
169,"(9, 8)",1,1,0
169,"(9, 9)",0,0,0
169,"(9, 10)",0,0,0
169,"(9, 11)",1,0,0
169,"(9, 12)",1,1,0
169,"(9, 13)",0,0,0
169,"(9, 14)",1,1,0
169,"(9, 15)",0,0,0
169,"(9, 16)",1,0,0
169,"(9, 17)",0,0,0
169,"(9, 18)",1,1,0
169,"(9, 19)",1,1,0
169,"(10, 0)",0,0,0
169,"(10, 1)",0,0,0
169,"(10, 2)",0,0,0
169,"(10, 3)",1,0,0
169,"(10, 4)",0,0,0
169,"(10, 5)",1,0,0
169,"(10, 6)",1,1,0
169,"(10, 7)",1,0,0
169,"(10, 8)",0,0,0
169,"(10, 9)",0,0,0
169,"(10, 10)",1,1,0
169,"(10, 11)",0,0,0
169,"(10, 12)",0,0,0
169,"(10, 13)",0,0,0
169,"(10, 14)",0,0,0
169,"(10, 15)",1,1,0
169,"(10, 16)",1,1,1
169,"(10, 17)",0,0,0
169,"(10, 18)",1,0,0
169,"(10, 19)",0,0,0
169,"(11, 0)",1,0,0
169,"(11, 1)",1,0,0
169,"(11, 2)",1,1,0
169,"(11, 3)",1,0,0
169,"(11, 4)",1,1,0
169,"(11, 5)",0,0,0
169,"(11, 6)",0,0,0
169,"(11, 7)",1,1,0
169,"(11, 8)",1,0,0
169,"(11, 9)",1,1,0
169,"(11, 10)",0,0,0
169,"(11, 11)",0,0,0
169,"(11, 12)",1,1,0
169,"(11, 13)",0,0,0
169,"(11, 14)",0,0,0
169,"(11, 15)",1,0,0
169,"(11, 16)",1,1,0
169,"(11, 17)",1,0,0
169,"(11, 18)",1,0,0
169,"(11, 19)",0,0,0
169,"(12, 0)",0,0,0
169,"(12, 1)",0,0,0
169,"(12, 2)",0,0,0
169,"(12, 3)",0,0,0
169,"(12, 4)",0,0,0
169,"(12, 5)",0,0,0
169,"(12, 6)",1,1,0
169,"(12, 7)",0,0,0
169,"(12, 8)",0,0,0
169,"(12, 9)",1,1,0
169,"(12, 10)",1,1,0
169,"(12, 11)",1,1,0
169,"(12, 12)",0,0,0
169,"(12, 13)",0,0,0
169,"(12, 14)",0,0,0
169,"(12, 15)",0,0,0
169,"(12, 16)",1,0,0
169,"(12, 17)",0,0,0
169,"(12, 18)",1,1,0
169,"(12, 19)",1,0,0
169,"(13, 0)",0,0,0
169,"(13, 1)",1,0,0
169,"(13, 2)",0,0,0
169,"(13, 3)",1,0,0
169,"(13, 4)",0,0,0
169,"(13, 5)",0,0,0
169,"(13, 6)",0,0,0
169,"(13, 7)",0,0,0
169,"(13, 8)",1,1,0
169,"(13, 9)",0,0,0
169,"(13, 10)",0,0,0
169,"(13, 11)",1,1,0
169,"(13, 12)",0,0,0
169,"(13, 13)",0,0,0
169,"(13, 14)",1,0,0
169,"(13, 15)",1,0,0
169,"(13, 16)",0,0,0
169,"(13, 17)",1,0,0
169,"(13, 18)",0,0,0
169,"(13, 19)",0,0,0
169,"(14, 0)",0,0,0
169,"(14, 1)",1,0,0
169,"(14, 2)",0,0,0
169,"(14, 3)",1,1,0
169,"(14, 4)",1,1,0
169,"(14, 5)",0,0,0
169,"(14, 6)",0,0,0
169,"(14, 7)",1,1,0
169,"(14, 8)",0,0,0
169,"(14, 9)",1,1,0
169,"(14, 10)",0,0,0
169,"(14, 11)",0,0,0
169,"(14, 12)",1,1,0
169,"(14, 13)",0,0,0
169,"(14, 14)",1,0,0
169,"(14, 15)",1,0,0
169,"(14, 16)",1,0,0
169,"(14, 17)",1,0,0
169,"(14, 18)",1,1,0
169,"(14, 19)",0,0,0
169,"(15, 0)",1,0,0
169,"(15, 1)",0,0,0
169,"(15, 2)",0,0,0
169,"(15, 3)",0,0,0
169,"(15, 4)",1,0,0
169,"(15, 5)",1,0,1
169,"(15, 6)",0,0,0
169,"(15, 7)",1,1,0
169,"(15, 8)",0,0,0
169,"(15, 9)",1,1,0
169,"(15, 10)",1,1,0
169,"(15, 11)",1,0,0
169,"(15, 12)",0,0,0
169,"(15, 13)",1,1,0
169,"(15, 14)",0,0,0
169,"(15, 15)",1,1,0
169,"(15, 16)",1,0,0
169,"(15, 17)",0,0,0
169,"(15, 18)",1,0,0
169,"(15, 19)",1,0,0
169,"(16, 0)",0,0,0
169,"(16, 1)",0,0,0
169,"(16, 2)",0,0,0
169,"(16, 3)",0,0,0
169,"(16, 4)",1,1,0
169,"(16, 5)",1,1,0
169,"(16, 6)",0,0,0
169,"(16, 7)",1,0,0
169,"(16, 8)",0,0,0
169,"(16, 9)",0,0,0
169,"(16, 10)",0,0,0
169,"(16, 11)",1,0,0
169,"(16, 12)",1,1,0
169,"(16, 13)",1,0,0
169,"(16, 14)",1,0,0
169,"(16, 15)",1,1,0
169,"(16, 16)",1,1,0
169,"(16, 17)",0,0,0
169,"(16, 18)",1,0,0
169,"(16, 19)",1,0,0
169,"(17, 0)",1,0,0
169,"(17, 1)",0,0,0
169,"(17, 2)",0,0,0
169,"(17, 3)",1,0,0
169,"(17, 4)",0,0,0
169,"(17, 5)",0,0,0
169,"(17, 6)",1,1,0
169,"(17, 7)",0,0,0
169,"(17, 8)",1,1,0
169,"(17, 9)",1,0,0
169,"(17, 10)",0,0,0
169,"(17, 11)",1,0,0
169,"(17, 12)",0,0,0
169,"(17, 13)",1,1,0
169,"(17, 14)",0,0,0
169,"(17, 15)",0,0,0
169,"(17, 16)",0,0,0
169,"(17, 17)",0,0,0
169,"(17, 18)",1,1,0
169,"(17, 19)",0,0,0
169,"(18, 0)",0,0,0
169,"(18, 1)",0,0,0
169,"(18, 2)",1,0,0
169,"(18, 3)",1,0,0
169,"(18, 4)",0,0,0
169,"(18, 5)",1,0,0
169,"(18, 6)",0,0,0
169,"(18, 7)",1,0,0
169,"(18, 8)",0,0,0
169,"(18, 9)",1,0,0
169,"(18, 10)",0,0,0
169,"(18, 11)",0,0,0
169,"(18, 12)",0,0,0
169,"(18, 13)",0,0,0
169,"(18, 14)",0,0,0
169,"(18, 15)",1,1,0
169,"(18, 16)",1,0,0
169,"(18, 17)",0,0,0
169,"(18, 18)",1,0,0
169,"(18, 19)",0,0,0
169,"(19, 0)",0,0,0
169,"(19, 1)",1,0,0
169,"(19, 2)",0,0,0
169,"(19, 3)",0,0,0
169,"(19, 4)",1,1,0
169,"(19, 5)",0,0,0
169,"(19, 6)",0,0,0
169,"(19, 7)",0,0,0
169,"(19, 8)",0,0,0
169,"(19, 9)",1,1,0
169,"(19, 10)",0,0,0
169,"(19, 11)",1,0,0
169,"(19, 12)",0,0,0
169,"(19, 13)",0,0,0
169,"(19, 14)",0,0,0
169,"(19, 15)",1,0,0
169,"(19, 16)",0,0,0
169,"(19, 17)",1,0,0
169,"(19, 18)",0,0,0
169,"(19, 19)",1,0,0
170,"(0, 0)",0,0,0
170,"(0, 1)",0,0,0
170,"(0, 2)",0,0,0
170,"(0, 3)",0,0,0
170,"(0, 4)",0,0,0
170,"(0, 5)",0,0,0
170,"(0, 6)",0,0,0
170,"(0, 7)",0,0,0
170,"(0, 8)",1,1,0
170,"(0, 9)",1,0,0
170,"(0, 10)",0,0,0
170,"(0, 11)",1,1,0
170,"(0, 12)",0,0,0
170,"(0, 13)",0,0,0
170,"(0, 14)",1,0,0
170,"(0, 15)",0,0,0
170,"(0, 16)",0,0,0
170,"(0, 17)",0,0,0
170,"(0, 18)",1,0,0
170,"(0, 19)",0,0,0
170,"(1, 0)",1,0,0
170,"(1, 1)",0,0,0
170,"(1, 2)",0,0,0
170,"(1, 3)",1,1,0
170,"(1, 4)",0,0,0
170,"(1, 5)",1,0,0
170,"(1, 6)",0,0,0
170,"(1, 7)",0,0,0
170,"(1, 8)",1,1,0
170,"(1, 9)",1,1,0
170,"(1, 10)",1,1,0
170,"(1, 11)",1,0,0
170,"(1, 12)",0,0,0
170,"(1, 13)",0,0,0
170,"(1, 14)",1,1,0
170,"(1, 15)",0,0,0
170,"(1, 16)",1,0,0
170,"(1, 17)",1,0,0
170,"(1, 18)",0,0,0
170,"(1, 19)",0,0,0
170,"(2, 0)",0,0,0
170,"(2, 1)",1,1,0
170,"(2, 2)",1,1,1
170,"(2, 3)",1,0,0
170,"(2, 4)",0,0,0
170,"(2, 5)",0,0,0
170,"(2, 6)",0,0,0
170,"(2, 7)",1,1,0
170,"(2, 8)",1,1,0
170,"(2, 9)",1,0,0
170,"(2, 10)",0,0,0
170,"(2, 11)",1,1,0
170,"(2, 12)",1,1,0
170,"(2, 13)",0,0,0
170,"(2, 14)",0,0,0
170,"(2, 15)",0,0,0
170,"(2, 16)",0,0,0
170,"(2, 17)",1,0,0
170,"(2, 18)",1,0,0
170,"(2, 19)",0,0,0
170,"(3, 0)",1,1,0
170,"(3, 1)",1,0,0
170,"(3, 2)",0,0,0
170,"(3, 3)",1,0,0
170,"(3, 4)",0,0,0
170,"(3, 5)",0,0,0
170,"(3, 6)",0,0,0
170,"(3, 7)",1,0,0
170,"(3, 8)",0,0,0
170,"(3, 9)",0,0,0
170,"(3, 10)",1,1,0
170,"(3, 11)",0,0,0
170,"(3, 12)",0,0,0
170,"(3, 13)",1,1,0
170,"(3, 14)",1,0,0
170,"(3, 15)",0,0,0
170,"(3, 16)",1,1,0
170,"(3, 17)",1,1,0
170,"(3, 18)",0,0,0
170,"(3, 19)",0,0,0
170,"(4, 0)",0,0,0
170,"(4, 1)",1,0,0
170,"(4, 2)",0,0,0
170,"(4, 3)",1,0,0
170,"(4, 4)",1,0,0
170,"(4, 5)",0,0,0
170,"(4, 6)",1,0,0
170,"(4, 7)",0,0,0
170,"(4, 8)",0,0,0
170,"(4, 9)",0,0,0
170,"(4, 10)",1,0,0
170,"(4, 11)",0,0,0
170,"(4, 12)",0,0,0
170,"(4, 13)",1,1,0
170,"(4, 14)",1,0,0
170,"(4, 15)",0,0,0
170,"(4, 16)",0,0,0
170,"(4, 17)",1,0,0
170,"(4, 18)",0,0,0
170,"(4, 19)",1,1,0
170,"(5, 0)",0,0,0
170,"(5, 1)",1,1,0
170,"(5, 2)",1,1,0
170,"(5, 3)",0,0,0
170,"(5, 4)",1,0,0
170,"(5, 5)",1,1,0
170,"(5, 6)",1,0,0
170,"(5, 7)",1,1,0
170,"(5, 8)",0,0,0
170,"(5, 9)",0,0,0
170,"(5, 10)",1,1,0
170,"(5, 11)",0,0,0
170,"(5, 12)",0,0,0
170,"(5, 13)",1,0,0
170,"(5, 14)",0,0,0
170,"(5, 15)",1,1,0
170,"(5, 16)",1,1,0
170,"(5, 17)",0,0,0
170,"(5, 18)",1,0,0
170,"(5, 19)",0,0,0
170,"(6, 0)",1,1,0
170,"(6, 1)",1,0,0
170,"(6, 2)",0,0,0
170,"(6, 3)",0,0,0
170,"(6, 4)",0,0,0
170,"(6, 5)",0,0,0
170,"(6, 6)",0,0,0
170,"(6, 7)",0,0,0
170,"(6, 8)",0,0,0
170,"(6, 9)",1,0,0
170,"(6, 10)",0,0,0
170,"(6, 11)",0,0,0
170,"(6, 12)",0,0,0
170,"(6, 13)",0,0,0
170,"(6, 14)",1,0,0
170,"(6, 15)",1,0,0
170,"(6, 16)",0,0,0
170,"(6, 17)",1,0,0
170,"(6, 18)",0,0,0
170,"(6, 19)",0,0,0
170,"(7, 0)",1,0,0
170,"(7, 1)",0,0,0
170,"(7, 2)",1,1,0
170,"(7, 3)",1,0,0
170,"(7, 4)",1,0,0
170,"(7, 5)",1,0,0
170,"(7, 6)",0,0,0
170,"(7, 7)",1,1,0
170,"(7, 8)",1,0,0
170,"(7, 9)",0,0,0
170,"(7, 10)",1,1,0
170,"(7, 11)",0,0,0
170,"(7, 12)",1,1,0
170,"(7, 13)",1,0,0
170,"(7, 14)",1,1,0
170,"(7, 15)",1,0,0
170,"(7, 16)",1,0,0
170,"(7, 17)",1,1,0
170,"(7, 18)",1,1,0
170,"(7, 19)",1,0,0
170,"(8, 0)",1,1,0
170,"(8, 1)",0,0,0
170,"(8, 2)",1,1,0
170,"(8, 3)",1,1,0
170,"(8, 4)",0,0,0
170,"(8, 5)",1,0,0
170,"(8, 6)",1,0,0
170,"(8, 7)",1,1,0
170,"(8, 8)",0,0,0
170,"(8, 9)",0,0,0
170,"(8, 10)",1,1,0
170,"(8, 11)",1,0,0
170,"(8, 12)",0,0,0
170,"(8, 13)",0,0,0
170,"(8, 14)",1,1,0
170,"(8, 15)",1,1,0
170,"(8, 16)",1,0,0
170,"(8, 17)",0,0,0
170,"(8, 18)",0,0,0
170,"(8, 19)",0,0,0
170,"(9, 0)",1,1,0
170,"(9, 1)",0,0,0
170,"(9, 2)",1,0,0
170,"(9, 3)",1,1,0
170,"(9, 4)",0,0,0
170,"(9, 5)",0,0,0
170,"(9, 6)",1,1,0
170,"(9, 7)",1,0,0
170,"(9, 8)",1,1,0
170,"(9, 9)",1,1,0
170,"(9, 10)",0,0,0
170,"(9, 11)",1,1,0
170,"(9, 12)",1,1,0
170,"(9, 13)",0,0,0
170,"(9, 14)",1,1,0
170,"(9, 15)",0,0,0
170,"(9, 16)",0,0,0
170,"(9, 17)",1,0,0
170,"(9, 18)",0,0,0
170,"(9, 19)",0,0,0
170,"(10, 0)",0,0,0
170,"(10, 1)",1,0,0
170,"(10, 2)",0,0,0
170,"(10, 3)",0,0,0
170,"(10, 4)",0,0,0
170,"(10, 5)",1,1,0
170,"(10, 6)",1,0,0
170,"(10, 7)",1,1,0
170,"(10, 8)",0,0,0
170,"(10, 9)",0,0,0
170,"(10, 10)",0,0,0
170,"(10, 11)",0,0,0
170,"(10, 12)",1,1,0
170,"(10, 13)",1,1,0
170,"(10, 14)",0,0,0
170,"(10, 15)",0,0,0
170,"(10, 16)",1,0,1
170,"(10, 17)",0,0,0
170,"(10, 18)",0,0,0
170,"(10, 19)",0,0,0
170,"(11, 0)",0,0,0
170,"(11, 1)",1,0,0
170,"(11, 2)",1,1,0
170,"(11, 3)",0,0,0
170,"(11, 4)",1,0,0
170,"(11, 5)",0,0,0
170,"(11, 6)",1,1,0
170,"(11, 7)",1,1,0
170,"(11, 8)",0,0,0
170,"(11, 9)",0,0,0
170,"(11, 10)",1,0,0
170,"(11, 11)",0,0,0
170,"(11, 12)",1,0,0
170,"(11, 13)",0,0,0
170,"(11, 14)",0,0,0
170,"(11, 15)",0,0,0
170,"(11, 16)",0,0,0
170,"(11, 17)",1,0,0
170,"(11, 18)",0,0,0
170,"(11, 19)",1,0,0
170,"(12, 0)",1,0,0
170,"(12, 1)",0,0,0
170,"(12, 2)",0,0,0
170,"(12, 3)",0,0,0
170,"(12, 4)",1,1,0
